crime_month,district,crime_type,crimes
2011-05-01,24,violent,170
2011-05-01,24,violent,64
2011-05-01,25,drug,173
2011-05-01,25,other,129
2011-05-01,25,other,139
2011-05-01,25,property,829
2011-05-01,25,property,114
2011-05-01,25,violent,421
2011-05-01,25,violent,119
2011-06-01,1,drug,27
2011-06-01,1,other,45
2011-06-01,1,other,67
2011-06-01,1,property,574
2011-06-01,1,property,117
2011-06-01,1,violent,125
2011-06-01,1,violent,54
2011-06-01,2,drug,83
2011-06-01,2,other,70
2011-06-01,2,other,59
2011-06-01,2,property,517
2011-06-01,2,property,37
2011-06-01,2,violent,252
2011-06-01,2,violent,55
2011-06-01,3,drug,1
2011-06-01,3,drug,154
2011-06-01,3,other,123
2011-06-01,3,other,132
2011-06-01,3,property,764
2011-06-01,3,property,40
2011-06-01,3,violent,495
2011-06-01,3,violent,115
2011-06-01,4,drug,158
2011-06-01,4,other,147
2011-06-01,4,other,126
2011-06-01,4,property,906
2011-06-01,4,property,56
2011-06-01,4,violent,545
2011-06-01,4,violent,134
2011-06-01,5,drug,2
2011-06-01,5,drug,146
2011-06-01,5,other,108
2011-06-01,5,other,87
2011-06-01,5,property,552
2011-06-01,5,property,38
2011-06-01,5,violent,413
2011-06-01,5,violent,93
2011-06-01,6,drug,208
2011-06-01,6,other,102
2011-06-01,6,other,120
2011-06-01,6,property,807
2011-06-01,6,property,59
2011-06-01,6,violent,443
2011-06-01,6,violent,116
2011-06-01,7,drug,238
2011-06-01,7,other,104
2011-06-01,7,other,190
2011-06-01,7,property,736
2011-06-01,7,property,77
2011-06-01,7,violent,586
2011-06-01,7,violent,123
2011-06-01,8,drug,1
2011-06-01,8,drug,212
2011-06-01,8,other,152
2011-06-01,8,other,144
2011-06-01,8,property,1103
2011-06-01,8,property,122
2011-06-01,8,violent,471
2011-06-01,8,violent,148
2011-06-01,9,drug,131
2011-06-01,9,other,95
2011-06-01,9,other,112
2011-06-01,9,property,654
2011-06-01,9,property,69
2011-06-01,9,violent,373
2011-06-01,9,violent,104
2011-06-01,10,drug,158
2011-06-01,10,other,87
2011-06-01,10,other,86
2011-06-01,10,property,522
2011-06-01,10,property,40
2011-06-01,10,violent,401
2011-06-01,10,violent,84
2011-06-01,11,drug,368
2011-06-01,11,other,103
2011-06-01,11,other,184
2011-06-01,11,property,549
2011-06-01,11,property,46
2011-06-01,11,violent,519
2011-06-01,11,violent,140
2011-06-01,12,drug,60
2011-06-01,12,other,64
2011-06-01,12,other,59
2011-06-01,12,property,699
2011-06-01,12,property,53
2011-06-01,12,violent,191
2011-06-01,12,violent,43
2011-06-01,13,drug,22
2011-06-01,13,other,21
2011-06-01,13,other,26
2011-06-01,13,property,218
2011-06-01,13,property,24
2011-06-01,13,violent,71
2011-06-01,13,violent,21
2011-06-01,14,drug,63
2011-06-01,14,other,75
2011-06-01,14,other,65
2011-06-01,14,property,688
2011-06-01,14,property,42
2011-06-01,14,violent,236
2011-06-01,14,violent,77
2011-06-01,15,drug,1
2011-06-01,15,drug,351
2011-06-01,15,other,92
2011-06-01,15,other,111
2011-06-01,15,property,397
2011-06-01,15,property,37
2011-06-01,15,violent,349
2011-06-01,15,violent,91
2011-06-01,16,drug,1
2011-06-01,16,drug,40
2011-06-01,16,other,140
2011-06-01,16,other,53
2011-06-01,16,property,526
2011-06-01,16,property,35
2011-06-01,16,violent,176
2011-06-01,16,violent,51
2011-06-01,17,drug,41
2011-06-01,17,other,64
2011-06-01,17,other,46
2011-06-01,17,property,466
2011-06-01,17,property,45
2011-06-01,17,violent,150
2011-06-01,17,violent,72
2011-06-01,18,drug,1
2011-06-01,18,drug,41
2011-06-01,18,other,69
2011-06-01,18,other,78
2011-06-01,18,property,767
2011-06-01,18,property,154
2011-06-01,18,violent,168
2011-06-01,18,violent,61
2011-06-01,19,drug,95
2011-06-01,19,other,77
2011-06-01,19,other,53
2011-06-01,19,property,775
2011-06-01,19,property,70
2011-06-01,19,violent,147
2011-06-01,19,violent,79
2011-06-01,20,drug,32
2011-06-01,20,other,38
2011-06-01,20,other,31
2011-06-01,20,property,262
2011-06-01,20,property,22
2011-06-01,20,violent,88
2011-06-01,20,violent,49
2011-06-01,21,drug,59
2011-06-01,21,other,31
2011-06-01,21,other,39
2011-06-01,21,property,238
2011-06-01,21,property,26
2011-06-01,21,violent,118
2011-06-01,21,violent,47
2011-06-01,22,drug,1
2011-06-01,22,drug,96
2011-06-01,22,other,92
2011-06-01,22,other,52
2011-06-01,22,property,483
2011-06-01,22,property,30
2011-06-01,22,violent,242
2011-06-01,22,violent,54
2011-06-01,23,drug,7
2011-06-01,23,other,13
2011-06-01,23,other,14
2011-06-01,23,property,136
2011-06-01,23,property,7
2011-06-01,23,violent,28
2011-06-01,23,violent,18
2011-06-01,24,drug,51
2011-06-01,24,other,82
2011-06-01,24,other,35
2011-06-01,24,property,363
2011-06-01,24,property,51
2011-06-01,24,violent,198
2011-06-01,24,violent,77
2011-06-01,25,drug,1
2011-06-01,25,drug,189
2011-06-01,25,other,112
2011-06-01,25,other,120
2011-06-01,25,property,734
2011-06-01,25,property,97
2011-06-01,25,violent,414
2011-06-01,25,violent,143
2011-07-01,1,drug,1
2011-07-01,1,drug,24
2011-07-01,1,other,41
2011-07-01,1,other,82
2011-07-01,1,property,606
2011-07-01,1,property,130
2011-07-01,1,violent,116
2011-07-01,1,violent,51
2011-07-01,2,drug,97
2011-07-01,2,other,88
2011-07-01,2,other,78
2011-07-01,2,property,568
2011-07-01,2,property,33
2011-07-01,2,violent,317
2011-07-01,2,violent,61
2011-07-01,3,drug,147
2011-07-01,3,other,122
2011-07-01,3,other,120
2011-07-01,3,property,705
2011-07-01,3,property,40
2011-07-01,3,violent,499
2011-07-01,3,violent,134
2011-07-01,4,drug,185
2011-07-01,4,other,130
2011-07-01,4,other,100
2011-07-01,4,property,858
2011-07-01,4,property,58
2011-07-01,4,violent,555
2011-07-01,4,violent,144
2011-07-01,5,drug,2
2011-07-01,5,drug,156
2011-07-01,5,other,89
2011-07-01,5,other,91
2011-07-01,5,property,565
2011-07-01,5,property,30
2011-07-01,5,violent,385
2011-07-01,5,violent,121
2011-07-01,6,drug,253
2011-07-01,6,other,109
2011-07-01,6,other,119
2011-07-01,6,property,827
2011-07-01,6,property,73
2011-07-01,6,violent,490
2011-07-01,6,violent,124
2011-07-01,7,drug,215
2011-07-01,7,other,99
2011-07-01,7,other,192
2011-07-01,7,property,675
2011-07-01,7,property,66
2011-07-01,7,violent,641
2011-07-01,7,violent,123
2011-07-01,8,drug,1
2011-07-01,8,drug,220
2011-07-01,8,other,167
2011-07-01,8,other,138
2011-07-01,8,property,1081
2011-07-01,8,property,150
2011-07-01,8,violent,539
2011-07-01,8,violent,128
2011-07-01,9,drug,168
2011-07-01,9,other,86
2011-07-01,9,other,135
2011-07-01,9,property,623
2011-07-01,9,property,56
2011-07-01,9,violent,371
2011-07-01,9,violent,112
2011-07-01,10,drug,145
2011-07-01,10,other,80
2011-07-01,10,other,102
2011-07-01,10,property,526
2011-07-01,10,property,44
2011-07-01,10,violent,385
2011-07-01,10,violent,98
2011-07-01,11,drug,388
2011-07-01,11,other,95
2011-07-01,11,other,196
2011-07-01,11,property,586
2011-07-01,11,property,39
2011-07-01,11,violent,588
2011-07-01,11,violent,132
2011-07-01,12,drug,59
2011-07-01,12,other,44
2011-07-01,12,other,51
2011-07-01,12,property,641
2011-07-01,12,property,60
2011-07-01,12,violent,233
2011-07-01,12,violent,67
2011-07-01,13,drug,19
2011-07-01,13,other,13
2011-07-01,13,other,23
2011-07-01,13,property,205
2011-07-01,13,property,29
2011-07-01,13,violent,72
2011-07-01,13,violent,32
2011-07-01,14,drug,69
2011-07-01,14,other,64
2011-07-01,14,other,84
2011-07-01,14,property,698
2011-07-01,14,property,58
2011-07-01,14,violent,243
2011-07-01,14,violent,83
2011-07-01,15,drug,3
2011-07-01,15,drug,340
2011-07-01,15,other,79
2011-07-01,15,other,115
2011-07-01,15,property,366
2011-07-01,15,property,34
2011-07-01,15,violent,373
2011-07-01,15,violent,92
2011-07-01,16,drug,1
2011-07-01,16,drug,29
2011-07-01,16,other,142
2011-07-01,16,other,51
2011-07-01,16,property,568
2011-07-01,16,property,42
2011-07-01,16,violent,176
2011-07-01,16,violent,49
2011-07-01,17,drug,52
2011-07-01,17,other,68
2011-07-01,17,other,34
2011-07-01,17,property,499
2011-07-01,17,property,56
2011-07-01,17,violent,155
2011-07-01,17,violent,71
2011-07-01,18,drug,31
2011-07-01,18,other,55
2011-07-01,18,other,82
2011-07-01,18,property,925
2011-07-01,18,property,144
2011-07-01,18,violent,182
2011-07-01,18,violent,67
2011-07-01,19,drug,67
2011-07-01,19,other,49
2011-07-01,19,other,64
2011-07-01,19,property,772
2011-07-01,19,property,65
2011-07-01,19,violent,176
2011-07-01,19,violent,77
2011-07-01,20,drug,32
2011-07-01,20,other,34
2011-07-01,20,other,23
2011-07-01,20,property,238
2011-07-01,20,property,17
2011-07-01,20,violent,90
2011-07-01,20,violent,35
2011-07-01,21,drug,54
2011-07-01,21,other,28
2011-07-01,21,other,42
2011-07-01,21,property,241
2011-07-01,21,property,17
2011-07-01,21,violent,129
2011-07-01,21,violent,45
2011-07-01,22,drug,91
2011-07-01,22,other,83
2011-07-01,22,other,50
2011-07-01,22,property,538
2011-07-01,22,property,30
2011-07-01,22,violent,251
2011-07-01,22,violent,52
2011-07-01,23,drug,2
2011-07-01,23,other,8
2011-07-01,23,other,16
2011-07-01,23,property,135
2011-07-01,23,property,6
2011-07-01,23,violent,37
2011-07-01,23,violent,10
2011-07-01,24,drug,84
2011-07-01,24,other,76
2011-07-01,24,other,55
2011-07-01,24,property,524
2011-07-01,24,property,46
2011-07-01,24,violent,205
2011-07-01,24,violent,60
2011-07-01,25,drug,1
2011-07-01,25,drug,244
2011-07-01,25,other,173
2011-07-01,25,other,116
2011-07-01,25,property,747
2011-07-01,25,property,103
2011-07-01,25,violent,441
2011-07-01,25,violent,133
2011-08-01,1,drug,45
2011-08-01,1,other,65
2011-08-01,1,other,85
2011-08-01,1,property,599
2011-08-01,1,property,141
2011-08-01,1,violent,111
2011-08-01,1,violent,63
2011-08-01,2,drug,131
2011-08-01,2,other,71
2011-08-01,2,other,92
2011-08-01,2,property,507
2011-08-01,2,property,49
2011-08-01,2,violent,254
2011-08-01,2,violent,78
2011-08-01,3,drug,190
2011-08-01,3,other,98
2011-08-01,3,other,114
2011-08-01,3,property,724
2011-08-01,3,property,42
2011-08-01,3,violent,475
2011-08-01,3,violent,85
2011-08-01,4,drug,190
2011-08-01,4,other,132
2011-08-01,4,other,128
2011-08-01,4,property,785
2011-08-01,4,property,73
2011-08-01,4,violent,474
2011-08-01,4,violent,112
2011-08-01,5,drug,181
2011-08-01,5,other,80
2011-08-01,5,other,93
2011-08-01,5,property,577
2011-08-01,5,property,30
2011-08-01,5,violent,382
2011-08-01,5,violent,95
2011-08-01,6,drug,246
2011-08-01,6,other,103
2011-08-01,6,other,138
2011-08-01,6,property,763
2011-08-01,6,property,88
2011-08-01,6,violent,451
2011-08-01,6,violent,111
2011-08-01,7,drug,230
2011-08-01,7,other,109
2011-08-01,7,other,201
2011-08-01,7,property,758
2011-08-01,7,property,68
2011-08-01,7,violent,586
2011-08-01,7,violent,119
2011-08-01,8,drug,187
2011-08-01,8,other,161
2011-08-01,8,other,152
2011-08-01,8,property,1076
2011-08-01,8,property,96
2011-08-01,8,violent,462
2011-08-01,8,violent,137
2011-08-01,9,drug,183
2011-08-01,9,other,97
2011-08-01,9,other,143
2011-08-01,9,property,601
2011-08-01,9,property,88
2011-08-01,9,violent,345
2011-08-01,9,violent,104
2011-08-01,10,drug,157
2011-08-01,10,other,97
2011-08-01,10,other,96
2011-08-01,10,property,510
2011-08-01,10,property,60
2011-08-01,10,violent,360
2011-08-01,10,violent,124
2011-08-01,11,drug,405
2011-08-01,11,other,82
2011-08-01,11,other,155
2011-08-01,11,property,607
2011-08-01,11,property,70
2011-08-01,11,violent,532
2011-08-01,11,violent,83
2011-08-01,12,drug,75
2011-08-01,12,other,70
2011-08-01,12,other,62
2011-08-01,12,property,618
2011-08-01,12,property,54
2011-08-01,12,violent,204
2011-08-01,12,violent,48
2011-08-01,13,drug,26
2011-08-01,13,other,21
2011-08-01,13,other,28
2011-08-01,13,property,235
2011-08-01,13,property,22
2011-08-01,13,violent,53
2011-08-01,13,violent,23
2011-08-01,14,drug,60
2011-08-01,14,other,66
2011-08-01,14,other,45
2011-08-01,14,property,739
2011-08-01,14,property,58
2011-08-01,14,violent,241
2011-08-01,14,violent,75
2011-08-01,15,drug,2
2011-08-01,15,drug,362
2011-08-01,15,other,74
2011-08-01,15,other,131
2011-08-01,15,property,371
2011-08-01,15,property,39
2011-08-01,15,violent,300
2011-08-01,15,violent,77
2011-08-01,16,drug,1
2011-08-01,16,drug,36
2011-08-01,16,other,152
2011-08-01,16,other,49
2011-08-01,16,property,594
2011-08-01,16,property,37
2011-08-01,16,violent,166
2011-08-01,16,violent,49
2011-08-01,17,drug,54
2011-08-01,17,other,63
2011-08-01,17,other,30
2011-08-01,17,property,491
2011-08-01,17,property,42
2011-08-01,17,violent,189
2011-08-01,17,violent,70
2011-08-01,18,drug,56
2011-08-01,18,other,49
2011-08-01,18,other,85
2011-08-01,18,property,838
2011-08-01,18,property,168
2011-08-01,18,violent,150
2011-08-01,18,violent,58
2011-08-01,19,drug,71
2011-08-01,19,other,58
2011-08-01,19,other,54
2011-08-01,19,property,762
2011-08-01,19,property,63
2011-08-01,19,violent,174
2011-08-01,19,violent,82
2011-08-01,20,drug,34
2011-08-01,20,other,37
2011-08-01,20,other,11
2011-08-01,20,property,251
2011-08-01,20,property,31
2011-08-01,20,violent,99
2011-08-01,20,violent,34
2011-08-01,21,drug,57
2011-08-01,21,other,28
2011-08-01,21,other,39
2011-08-01,21,property,221
2011-08-01,21,property,18
2011-08-01,21,violent,125
2011-08-01,21,violent,39
2011-08-01,22,drug,72
2011-08-01,22,other,83
2011-08-01,22,other,53
2011-08-01,22,property,534
2011-08-01,22,property,47
2011-08-01,22,violent,240
2011-08-01,22,violent,52
2011-08-01,23,drug,1
2011-08-01,23,other,13
2011-08-01,23,other,8
2011-08-01,23,property,117
2011-08-01,23,property,4
2011-08-01,23,violent,25
2011-08-01,23,violent,8
2011-08-01,24,drug,73
2011-08-01,24,other,73
2011-08-01,24,other,62
2011-08-01,24,property,417
2011-08-01,24,property,51
2011-08-01,24,violent,200
2011-08-01,24,violent,76
2011-08-01,25,drug,246
2011-08-01,25,other,125
2011-08-01,25,other,165
2011-08-01,25,property,844
2011-08-01,25,property,95
2011-08-01,25,violent,397
2011-08-01,25,violent,116
2011-09-01,1,drug,32
2011-09-01,1,other,56
2011-09-01,1,other,81
2011-09-01,1,property,568
2011-09-01,1,property,148
2011-09-01,1,violent,107
2011-09-01,1,violent,48
2011-09-01,2,drug,2
2011-09-01,2,drug,90
2011-09-01,2,other,72
2011-09-01,2,other,49
2011-09-01,2,property,390
2011-09-01,2,property,33
2011-09-01,2,violent,217
2011-09-01,2,violent,59
2011-09-01,3,drug,150
2011-09-01,3,other,120
2011-09-01,3,other,98
2011-09-01,3,property,610
2011-09-01,3,property,60
2011-09-01,3,violent,427
2011-09-01,3,violent,70
2011-09-01,4,drug,171
2011-09-01,4,other,127
2011-09-01,4,other,102
2011-09-01,4,property,875
2011-09-01,4,property,45
2011-09-01,4,violent,404
2011-09-01,4,violent,108
2011-09-01,5,drug,1
2011-09-01,5,drug,140
2011-09-01,5,other,108
2011-09-01,5,other,102
2011-09-01,5,property,602
2011-09-01,5,property,26
2011-09-01,5,violent,378
2011-09-01,5,violent,101
2011-09-01,6,drug,229
2011-09-01,6,other,106
2011-09-01,6,other,132
2011-09-01,6,property,662
2011-09-01,6,property,87
2011-09-01,6,violent,429
2011-09-01,6,violent,100
2011-09-01,7,drug,192
2011-09-01,7,other,96
2011-09-01,7,other,129
2011-09-01,7,property,671
2011-09-01,7,property,53
2011-09-01,7,violent,498
2011-09-01,7,violent,97
2011-09-01,8,drug,211
2011-09-01,8,other,140
2011-09-01,8,other,154
2011-09-01,8,property,927
2011-09-01,8,property,111
2011-09-01,8,violent,436
2011-09-01,8,violent,116
2011-09-01,9,drug,158
2011-09-01,9,other,73
2011-09-01,9,other,127
2011-09-01,9,property,583
2011-09-01,9,property,76
2011-09-01,9,violent,302
2011-09-01,9,violent,86
2011-09-01,10,drug,135
2011-09-01,10,other,81
2011-09-01,10,other,107
2011-09-01,10,property,515
2011-09-01,10,property,41
2011-09-01,10,violent,343
2011-09-01,10,violent,94
2011-09-01,11,drug,408
2011-09-01,11,other,71
2011-09-01,11,other,146
2011-09-01,11,property,556
2011-09-01,11,property,80
2011-09-01,11,violent,472
2011-09-01,11,violent,89
2011-09-01,12,drug,77
2011-09-01,12,other,51
2011-09-01,12,other,59
2011-09-01,12,property,570
2011-09-01,12,property,38
2011-09-01,12,violent,217
2011-09-01,12,violent,48
2011-09-01,13,drug,44
2011-09-01,13,other,27
2011-09-01,13,other,33
2011-09-01,13,property,205
2011-09-01,13,property,23
2011-09-01,13,violent,68
2011-09-01,13,violent,25
2011-09-01,14,drug,1
2011-09-01,14,drug,68
2011-09-01,14,other,63
2011-09-01,14,other,49
2011-09-01,14,property,693
2011-09-01,14,property,48
2011-09-01,14,violent,208
2011-09-01,14,violent,71
2011-09-01,15,drug,2
2011-09-01,15,drug,320
2011-09-01,15,other,54
2011-09-01,15,other,124
2011-09-01,15,property,372
2011-09-01,15,property,27
2011-09-01,15,violent,260
2011-09-01,15,violent,75
2011-09-01,16,drug,35
2011-09-01,16,other,107
2011-09-01,16,other,53
2011-09-01,16,property,495
2011-09-01,16,property,35
2011-09-01,16,violent,157
2011-09-01,16,violent,38
2011-09-01,17,drug,1
2011-09-01,17,drug,57
2011-09-01,17,other,67
2011-09-01,17,other,39
2011-09-01,17,property,452
2011-09-01,17,property,61
2011-09-01,17,violent,168
2011-09-01,17,violent,64
2011-09-01,18,drug,48
2011-09-01,18,other,49
2011-09-01,18,other,80
2011-09-01,18,property,714
2011-09-01,18,property,152
2011-09-01,18,violent,127
2011-09-01,18,violent,52
2011-09-01,19,drug,73
2011-09-01,19,other,53
2011-09-01,19,other,64
2011-09-01,19,property,694
2011-09-01,19,property,65
2011-09-01,19,violent,161
2011-09-01,19,violent,65
2011-09-01,20,drug,31
2011-09-01,20,other,40
2011-09-01,20,other,24
2011-09-01,20,property,224
2011-09-01,20,property,27
2011-09-01,20,violent,71
2011-09-01,20,violent,37
2011-09-01,21,drug,57
2011-09-01,21,other,16
2011-09-01,21,other,37
2011-09-01,21,property,218
2011-09-01,21,property,21
2011-09-01,21,violent,104
2011-09-01,21,violent,27
2011-09-01,22,drug,90
2011-09-01,22,other,63
2011-09-01,22,other,59
2011-09-01,22,property,528
2011-09-01,22,property,36
2011-09-01,22,violent,230
2011-09-01,22,violent,43
2011-09-01,23,drug,10
2011-09-01,23,other,10
2011-09-01,23,other,6
2011-09-01,23,property,136
2011-09-01,23,property,6
2011-09-01,23,violent,20
2011-09-01,23,violent,7
2011-09-01,24,drug,65
2011-09-01,24,other,84
2011-09-01,24,other,45
2011-09-01,24,property,406
2011-09-01,24,property,43
2011-09-01,24,violent,176
2011-09-01,24,violent,65
2011-09-01,25,drug,212
2011-09-01,25,other,118
2011-09-01,25,other,147
2011-09-01,25,property,783
2011-09-01,25,property,86
2011-09-01,25,violent,364
2011-09-01,25,violent,120
2011-10-01,1,drug,33
2011-10-01,1,other,55
2011-10-01,1,other,75
2011-10-01,1,property,514
2011-10-01,1,property,176
2011-10-01,1,violent,137
2011-10-01,1,violent,53
2011-10-01,2,drug,1
2011-10-01,2,drug,67
2011-10-01,2,other,64
2011-10-01,2,other,57
2011-10-01,2,property,410
2011-10-01,2,property,34
2011-10-01,2,violent,245
2011-10-01,2,violent,66
2011-10-01,3,drug,172
2011-10-01,3,other,109
2011-10-01,3,other,127
2011-10-01,3,property,590
2011-10-01,3,property,48
2011-10-01,3,violent,420
2011-10-01,3,violent,82
2011-10-01,4,drug,1
2011-10-01,4,drug,138
2011-10-01,4,other,137
2011-10-01,4,other,119
2011-10-01,4,property,845
2011-10-01,4,property,47
2011-10-01,4,violent,472
2011-10-01,4,violent,116
2011-10-01,5,drug,127
2011-10-01,5,other,107
2011-10-01,5,other,102
2011-10-01,5,property,560
2011-10-01,5,property,33
2011-10-01,5,violent,364
2011-10-01,5,violent,94
2011-10-01,6,drug,219
2011-10-01,6,other,123
2011-10-01,6,other,115
2011-10-01,6,property,707
2011-10-01,6,property,73
2011-10-01,6,violent,414
2011-10-01,6,violent,109
2011-10-01,7,drug,171
2011-10-01,7,other,120
2011-10-01,7,other,155
2011-10-01,7,property,683
2011-10-01,7,property,63
2011-10-01,7,violent,482
2011-10-01,7,violent,86
2011-10-01,8,drug,198
2011-10-01,8,other,149
2011-10-01,8,other,174
2011-10-01,8,property,1038
2011-10-01,8,property,73
2011-10-01,8,violent,430
2011-10-01,8,violent,110
2011-10-01,9,drug,1
2011-10-01,9,drug,137
2011-10-01,9,other,89
2011-10-01,9,other,89
2011-10-01,9,property,624
2011-10-01,9,property,70
2011-10-01,9,violent,305
2011-10-01,9,violent,84
2011-10-01,10,drug,176
2011-10-01,10,other,80
2011-10-01,10,other,101
2011-10-01,10,property,461
2011-10-01,10,property,45
2011-10-01,10,violent,320
2011-10-01,10,violent,76
2011-10-01,11,drug,322
2011-10-01,11,other,80
2011-10-01,11,other,115
2011-10-01,11,property,589
2011-10-01,11,property,63
2011-10-01,11,violent,463
2011-10-01,11,violent,105
2011-10-01,12,drug,74
2011-10-01,12,other,47
2011-10-01,12,other,42
2011-10-01,12,property,604
